235.00,20.56,22.40
236.00,20.56,22.20
237.00,20.56,22.40
239.00,20.56,22.20
240.00,20.56,22.20
241.00,20.56,22.40
242.00,20.62,22.40
243.00,20.62,22.40
244.00,20.62,22.40
245.00,20.62,22.40
246.00,20.62,22.40
247.00,20.69,22.50
248.00,20.69,22.40
249.00,20.69,22.40
250.00,20.69,22.40
251.00,20.69,22.40
252.00,20.69,22.40
253.00,20.69,22.40
254.00,20.75,22.40
255.00,20.75,22.20
256.00,20.75,22.60
257.00,20.75,22.40
258.00,20.75,22.40
259.00,20.75,22.10
260.00,20.75,22.40
261.00,20.75,22.30
262.00,20.81,22.30
263.00,20.81,22.30
264.00,20.81,22.40
265.00,20.81,22.30
266.00,20.81,22.40
267.00,20.81,22.40
268.00,20.81,22.30
269.00,20.87,22.30
270.00,20.87,22.30
271.00,20.87,22.30
272.00,20.87,22.30
273.00,20.87,22.30
274.00,20.87,22.40
275.00,20.87,22.30
276.00,20.94,22.40
277.00,20.87,22.30
278.00,20.94,22.50
279.00,20.94,22.30
280.00,20.94,22.40
281.00,20.94,22.10
282.00,20.94,22.20
283.00,20.94,22.20
284.00,20.94,22.10
285.00,20.94,22.20
286.00,20.94,22.10
287.00,20.94,22.10
288.00,20.94,22.10
289.00,21.00,22.10
290.00,21.00,22.00
291.00,21.00,22.00
292.00,21.00,22.10
293.00,21.00,22.10
294.00,21.00,22.00
295.00,21.00,22.20
296.00,21.00,21.90
297.00,21.00,22.00
298.00,21.00,22.30
299.00,21.00,22.10
300.00,21.00,22.00
301.00,21.00,22.10
302.00,21.00,22.10
303.00,21.00,21.90
304.00,21.00,22.10
305.00,21.06,22.10
306.00,21.00,22.20
307.00,21.06,22.10
308.00,21.06,22.00
309.00,21.06,22.10
310.00,21.06,21.90
311.00,21.06,21.90
312.00,21.06,22.10
313.00,21.06,22.10
314.00,21.06,22.10
315.00,21.06,22.30
316.00,21.06,22.10
317.00,21.06,22.30
318.00,21.06,22.10
319.00,21.06,22.00
320.00,21.06,22.10
321.00,21.06,22.10
322.00,21.06,22.10
324.00,21.06,22.10
325.00,21.06,22.10
326.00,21.06,22.00
327.00,21.06,22.00
328.00,21.06,22.00
329.00,21.06,22.10
330.00,21.12,22.00
331.00,21.06,21.90
332.00,21.06,22.10
333.00,21.12,21.90
334.00,21.06,22.10
335.00,21.06,22.10
336.00,21.06,22.00
337.00,21.06,22.00
338.00,21.06,21.90
339.00,21.06,22.00
340.00,21.06,21.90
341.00,21.06,22.00
342.00,21.12,22.00
343.00,21.06,21.90
344.00,21.12,22.20
345.00,21.06,22.00
346.00,21.12,21.90
351.00,21.06,22.20
352.00,21.06,22.00
353.00,21.12,22.00
355.00,21.12,22.00
356.00,21.12,22.00
357.00,21.12,22.20
359.00,21.12,22.00
360.00,21.12,21.90
361.00,21.12,21.90
362.00,21.12,21.90
363.00,21.12,21.90
364.00,21.12,21.80
365.00,21.12,22.10
366.00,21.12,22.00
367.00,21.06,22.10
368.00,21.12,21.80
369.00,21.12,22.00
370.00,21.06,21.90
371.00,21.12,21.90
372.00,21.12,21.90
373.00,21.12,22.00
374.00,21.12,21.90
375.00,21.12,21.90
376.00,21.12,22.00
377.00,21.12,22.00
378.00,21.12,21.90
379.00,21.12,22.00
380.00,21.06,22.00
